bedroom,price,area,Floor,property_type,locality,City,furnish_type,Tenant Preferred,bathroom,seller_type,price_per_sqft,bed_bath_ratio,price_log,rent_category
1,60000,455,18 out of 22,Carpet Area,"Sugee Sadan, Dadar West",Mumbai,Unfurnished,Bachelors/Family,1,Contact Agent,131.8681319,1,11.00211651,Very High
2,55000,850,3 out of 3,Carpet Area,Mahim West,Mumbai,Semi-Furnished,Bachelors,2,Contact Agent,64.70588235,1,10.91510665,Very High
3,40000,1100,21 out of 22,Super Area,"Hudco Living Point, Bhandup West",Mumbai,Unfurnished,Family,2,Contact Owner,36.36363636,1.5,10.59665973,High
1,40000,430,4 out of 8,Carpet Area,"Sion East, Sion",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,93.02325581,0.5,10.59665973,High
2,36000,650,10 out of 12,Carpet Area,"Keshav Srishti, Bhandup West",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,55.38461538,1,10.49130199,High
2,45000,795,7 out of 13,Carpet Area,"Runwal Elina, Andheri East",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,56.60377358,1,10.71443999,Very High
2,100000,800,9 out of 12,Carpet Area,Bandra West,Mumbai,Furnished,Bachelors/Family,2,Contact Agent,125,1,11.51293546,Very High
1,42000,700,15 out of 32,Super Area,"Llyod Estate, Wadala",Mumbai,Furnished,Bachelors/Family,1,Contact Agent,60,1,10.64544871,Very High
1,45000,450,5 out of 7,Carpet Area,Lokhandwala Complex,Mumbai,Furnished,Family,2,Contact Agent,100,0.5,10.71443999,Very High
2,40000,575,4 out of 7,Carpet Area,"Sunglow, Chandivali",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,69.56521739,1,10.59665973,High
2,50000,650,Ground out of 3,Carpet Area,Mahim West,Mumbai,Furnished,Bachelors,3,Contact Agent,76.92307692,0.666666667,10.81979828,Very High
1,11000,200,4 out of 4,Super Area,Parle Colony,Mumbai,Furnished,Bachelors/Family,1,Contact Owner,55,1,9.305741457,Low
2,50000,1200,2 out of 4,Super Area,Andheri East,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,41.66666667,1,10.81979828,Very High
1,34000,656,16 out of 23,Super Area,Chembur,Mumbai,Unfurnished,Bachelors/Family,2,Contact Owner,51.82926829,0.5,10.43414521,High
3,93000,1600,18 out of 27,Carpet Area,"Godrej Platinum, Vikhroli East",Mumbai,Semi-Furnished,Family,3,Contact Agent,58.125,1,11.44036552,Very High
3,69999,950,7 out of 12,Carpet Area,Chembur East,Mumbai,Unfurnished,Family,3,Contact Agent,73.68315789,1,11.15625052,Very High
2,48000,719,14 out of 20,Carpet Area,"Raheja Heights Phase 2, Gokuldham",Mumbai,Semi-Furnished,Family,2,Contact Agent,66.75938804,1,10.77897712,Very High
3,55000,1100,15 out of 16,Carpet Area,"Sakhi, Kandivali West",Mumbai,Unfurnished,Bachelors,3,Contact Agent,50,1,10.91510665,Very High
4,1000000,3064,18 out of 45,Carpet Area,"Raheja Artesia, Worli",Mumbai,Semi-Furnished,Family,4,Contact Agent,326.3707572,1,13.81551156,Very High
2,40000,650,15 out of 15,Carpet Area,"Rustomjee Regency, Gomant Nagar",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,61.53846154,1,10.59665973,High
3,130000,1450,9 out of 10,Carpet Area,Santacruz East,Mumbai,Semi-Furnished,Bachelors/Family,5,Contact Agent,89.65517241,0.6,11.77529742,Very High
2,75000,720,6 out of 14,Carpet Area,"Vikas Finalay Apartments, Parel",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,104.1666667,1,11.22525673,Very High
2,23000,670,1 out of 20,Super Area,Bhandup West,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,34.32835821,1,10.04329297,High
3,200000,1350,1 out of 5,Carpet Area,anjali,Mumbai,Furnished,Bachelors,3,Contact Agent,148.1481481,1,12.20607765,Very High
3,55000,925,16 out of 36,Carpet Area,"Runwal Greens, Mulund West",Mumbai,Unfurnished,Bachelors,2,Contact Agent,59.45945946,1.5,10.91510665,Very High
4,80000,1450,30 out of 44,Carpet Area,Best Nagar Goregaon West,Mumbai,Unfurnished,Bachelors/Family,4,Contact Agent,55.17241379,1,11.28979441,Very High
3,220000,1550,30 out of 37,Carpet Area,"Hiranandani Gardens Torino, Hiranandani Gardens",Mumbai,Furnished,Bachelors/Family,3,Contact Agent,141.9354839,1,12.30138737,Very High
1,40000,420,5 out of 7,Carpet Area,Chembur,Mumbai,Semi-Furnished,Family,2,Contact Agent,95.23809524,0.5,10.59665973,High
2,35000,650,5 out of 8,Carpet Area,"Riddhi Garden, Film City Road",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,53.84615385,1,10.46313191,High
2,33003,700,3 out of 7,Carpet Area,Dahisar West,Mumbai,Furnished,Family,2,Contact Agent,47.14714286,1,10.40438405,High
5,450000,3400,2 out of 5,Carpet Area,Bandra West,Mumbai,Semi-Furnished,Bachelors/Family,5,Contact Agent,132.3529412,1,13.01700508,Very High
2,65000,935,2 out of 4,Super Area,in Matunga West,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,69.51871658,1,11.08215793,Very High
2,45000,980,Ground out of 5,Carpet Area,"Aditi Apartment, Andheri West",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,45.91836735,1,10.71443999,Very High
4,280000,2800,2 out of 9,Carpet Area,JVPD Scheme,Mumbai,Furnished,Family,4,Contact Agent,100,1,12.54254845,Very High
2,55000,700,4 out of 6,Carpet Area,Andheri West,Mumbai,Furnished,Bachelors,3,Contact Agent,78.57142857,0.666666667,10.91510665,Very High
2,56000,720,12 out of 22,Carpet Area,"Shapoorji Pallonji Vicinia, Chandivali",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,77.77777778,1,10.93312483,Very High
2,55000,750,1 out of 7,Carpet Area,Santacruz East,Mumbai,Semi-Furnished,Bachelors,2,Contact Agent,73.33333333,1,10.91510665,Very High
2,28000,700,4 out of 12,Carpet Area,"Usha Nagar Society, Bhandup West",Mumbai,Furnished,Bachelors/Family,2,Contact Agent,40,1,10.2399955,High
2,150000,1000,4 out of 9,Carpet Area,"Smoky Hill Apartment, Bandra West",Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,150,0.666666667,11.91839724,Very High
5,300000,3000,2 out of 22,Carpet Area,Chandivali,Mumbai,Furnished,Bachelors/Family,5,Contact Agent,100,1,12.61154109,Very High
1,50000,413,5 out of 6,Carpet Area,Grant Road,Mumbai,Furnished,Bachelors/Family,1,Contact Owner,121.0653753,1,10.81979828,Very High
4,180000,1755,6 out of 18,Carpet Area,"Godrej The Trees, Vikhroli East",Mumbai,Semi-Furnished,Family,4,Contact Agent,102.5641026,1,12.10071769,Very High
3,190000,1850,35 out of 55,Carpet Area,"Crescent Bay Callisto, Parel",Mumbai,Semi-Furnished,Bachelors,4,Contact Agent,102.7027027,0.75,12.15478461,Very High
2,8000,890,4 out of 4,Carpet Area,new panvel,Mumbai,Unfurnished,Bachelors/Family,2,Contact Owner,8.988764045,1,8.987321813,Very Low
3,75000,1200,5 out of 12,Carpet Area,Chembur,Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,62.5,1,11.22525673,Very High
3,83000,1100,9 out of 20,Carpet Area,"Raheja Vista, Powai",Mumbai,Furnished,Bachelors,3,Contact Agent,75.45454545,1,11.32660793,Very High
1,32000,420,1 out of 3,Carpet Area,Chembur,Mumbai,Semi-Furnished,Family,2,Contact Agent,76.19047619,0.5,10.37352243,High
2,39000,630,6 out of 7,Carpet Area,"Yashodham Complex, Goregaon East",Mumbai,Unfurnished,Family,2,Contact Agent,61.9047619,1,10.57134257,High
4,150000,1705,16 out of 29,Carpet Area,"Adani Western Heights, Andheri West",Mumbai,Semi-Furnished,Family,3,Contact Agent,87.97653959,1.333333333,11.91839724,Very High
3,190000,1300,1 out of 7,Carpet Area,"Sunflower Apartment, Bandra West",Mumbai,Furnished,Bachelors,3,Contact Agent,146.1538462,1,12.15478461,Very High
3,160000,1355,30 out of 45,Carpet Area,"Oberoi Exquisite II, Film City Road",Mumbai,Furnished,Bachelors/Family,3,Contact Agent,118.0811808,1,11.98293534,Very High
1,25000,450,5 out of 7,Carpet Area,Goregaon West,Mumbai,Semi-Furnished,Bachelors,2,Contact Agent,55.55555556,0.5,10.1266711,High
3,90000,1350,5 out of 12,Carpet Area,"Mahindra Vivante, Chakala",Mumbai,Unfurnished,Family,3,Contact Agent,66.66666667,1,11.40757606,Very High
2,95000,825,17 out of 22,Carpet Area,"lokhandwala residency, Worli",Mumbai,Furnished,Bachelors,2,Contact Agent,115.1515152,1,11.4616427,Very High
1,30000,550,2 out of 4,Super Area,"Jumbo Darshan , Andheri East",Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Owner,54.54545455,1,10.30898599,High
1,18500,430,5 out of 7,Carpet Area,"Gokul Accord, Thakur Complex",Mumbai,Unfurnished,Family,1,Contact Agent,43.02325581,1,9.825580064,Medium
1,18000,320,5 out of 7,Carpet Area,"spring grove uno, Lokhandwala Twp",Mumbai,Furnished,Bachelors/Family,1,Contact Agent,56.25,1,9.798182591,Medium
3,75000,1100,4 out of 12,Carpet Area,Chembur,Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,68.18181818,1,11.22525673,Very High
4,150000,1460,11 out of 13,Carpet Area,"Insignia, Bandra East",Mumbai,Semi-Furnished,Bachelors/Family,4,Contact Agent,102.739726,1,11.91839724,Very High
3,100000,1250,6 out of 18,Carpet Area,"Panch Ritu, Chandivali",Mumbai,Furnished,Bachelors/Family,3,Contact Agent,80,1,11.51293546,Very High
2,170000,1000,5 out of 9,Carpet Area,Breach Candy,Mumbai,Furnished,Bachelors/Family,3,Contact Agent,170,0.666666667,12.0435596,Very High
2,45000,710,8 out of 16,Carpet Area,Saki Vihar Road,Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,63.38028169,1,10.71443999,Very High
3,200000,1350,1 out of 5,Carpet Area,Anand niwas,Mumbai,Furnished,Bachelors,3,Contact Agent,148.1481481,1,12.20607765,Very High
2,20000,400,3 out of 3,Carpet Area,Pant Nagar,Mumbai,Furnished,Bachelors/Family,1,Contact Owner,50,2,9.903537551,Medium
3,85000,1000,16 out of 25,Carpet Area,"DLH Orchid, Andheri West",Mumbai,Semi-Furnished,Bachelors/Family,4,Contact Agent,85,0.75,11.3504183,Very High
3,130000,1500,7 out of 12,Carpet Area,Central Avenue Road,Mumbai,Unfurnished,Family,3,Contact Agent,86.66666667,1,11.77529742,Very High
1,40000,500,3 out of 6,Super Area,"7 Bungalow, Seven Bungalows",Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Agent,80,1,10.59665973,High
4,250000,2000,33 out of 42,Carpet Area,"Imperial Heights, Goregaon West",Mumbai,Furnished,Bachelors,4,Contact Agent,125,1,12.4292202,Very High
1,15000,225,Ground out of 4,Carpet Area,Shrikrupa Society,Mumbai,Unfurnished,Bachelors,1,Contact Owner,66.66666667,1,9.615872145,Medium
2,40000,650,12 out of 19,Carpet Area,Mulund West,Mumbai,Furnished,Bachelors/Family,2,Contact Agent,61.53846154,1,10.59665973,High
2,48000,670,4 out of 16,Carpet Area,"Velentine Tower, Goregaon East",Mumbai,Semi-Furnished,Family,2,Contact Owner,71.64179104,1,10.77897712,Very High
2,15000,610,Ground out of 6,Carpet Area,"RNA Broadway Avenue, Mira Road",Mumbai,Semi-Furnished,Bachelors,1,Contact Owner,24.59016393,2,9.615872145,Medium
1,28000,400,1 out of 5,Carpet Area,Chakala,Mumbai,Furnished,Bachelors/Family,2,Contact Agent,70,0.5,10.2399955,High
1,25000,340,13 out of 23,Carpet Area,"Mahalaxmi CHS, Worli",Mumbai,Unfurnished,Bachelors/Family,1,Contact Agent,73.52941176,1,10.1266711,High
2,34000,471,9 out of 38,Carpet Area,"Runwal Forests, Kanjurmarg West",Mumbai,Semi-Furnished,Bachelors,2,Contact Agent,72.18683652,1,10.43414521,High
1,75000,550,6 out of 8,Carpet Area,Carter Road,Mumbai,Furnished,Bachelors/Family,2,Contact Agent,136.3636364,0.5,11.22525673,Very High
2,45000,630,8 out of 13,Carpet Area,"Crescent Solitaire, Sakinaka Junction",Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Agent,71.42857143,2,10.71443999,Very High
1,35000,500,1 out of 8,Super Area,Ghatkopar West,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,70,0.5,10.46313191,High
1,32000,400,3 out of 7,Carpet Area,"Trans Residency, Andheri East",Mumbai,Furnished,Bachelors/Family,1,Contact Agent,80,1,10.37352243,High
2,17000,1000,3 out of 7,Super Area,"holy complex ,Mira Road, Mumbai",Mumbai,Unfurnished,Bachelors/Family,2,Contact Owner,17,1,9.741027445,Medium
4,230000,1528,65 out of 76,Carpet Area,"Lodha Marquise, Worli",Mumbai,Unfurnished,Family,4,Contact Agent,150.5235602,1,12.34583894,Very High
2,35000,650,5 out of 7,Carpet Area,"Thakur Village, Kandivali East",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,53.84615385,1,10.46313191,High
1,8500,500,6 out of 7,Carpet Area,Thane-Kalyan-Dombivli,Mumbai,Unfurnished,Bachelors,1,Contact Owner,17,1,9.047939083,Very Low
3,80000,850,19 out of 30,Carpet Area,"Oberoi Splendor, Agarkar Chowk",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,94.11764706,1.5,11.28979441,Very High
1,55000,550,13 out of 14,Carpet Area,"Paschim Apartments, Prabhadevi",Mumbai,Semi-Furnished,Bachelors,1,Contact Agent,100,1,10.91510665,Very High
1,25000,430,7 out of 21,Carpet Area,"Godrej Tranquil, Kandivali East",Mumbai,Unfurnished,Family,2,Contact Agent,58.13953488,0.5,10.1266711,High
3,40000,1030,10 out of 14,Carpet Area,"Bhairav Residency, Mira Road",Mumbai,Furnished,Family,3,Contact Agent,38.83495146,1,10.59665973,High
1,15500,250,11 out of 24,Carpet Area,"MHADA Century Mill, Prabhadevi",Mumbai,Unfurnished,Bachelors/Family,1,Contact Agent,62,1,9.648659817,Medium
1,45000,500,9 out of 16,Carpet Area,Mahim,Mumbai,Unfurnished,Bachelors,2,Contact Agent,90,0.5,10.71443999,Very High
4,180000,1750,9 out of 31,Carpet Area,Andheri West,Mumbai,Semi-Furnished,Bachelors,4,Contact Agent,102.8571429,1,12.10071769,Very High
2,51000,985,7 out of 15,Carpet Area,"Chembur Heights, Sindhi Society Chembur",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,51.77664975,1,10.83960052,Very High
3,60000,1050,12 out of 13,Carpet Area,"Veena Signature, Borivali West",Mumbai,Unfurnished,Bachelors,3,Contact Agent,57.14285714,1,11.00211651,Very High
2,36000,700,4 out of 15,Carpet Area,Borivali East,Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,51.42857143,1,10.49130199,High
3,180000,1200,10 out of 12,Carpet Area,Bandra West,Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,150,1,12.10071769,Very High
3,75000,1000,6 out of 12,Carpet Area,Chembur,Mumbai,Furnished,Bachelors/Family,3,Contact Agent,75,1,11.22525673,Very High
2,8000,550,3 out of 9,Carpet Area,"Nakoda Heights, Nalasopara",Mumbai,Unfurnished,Family,2,Contact Agent,14.54545455,1,8.987321813,Very Low
3,50000,806,2 out of 4,Super Area,Wadala,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,62.03473945,1.5,10.81979828,Very High
3,100000,1400,22 out of 30,Carpet Area,"Hiranandani Verona Co op Housing Society Ltd, Powai",Mumbai,Furnished,Bachelors/Family,3,Contact Agent,71.42857143,1,11.51293546,Very High
1,16500,470,11 out of 14,Carpet Area,"Kanungos Garden City, Mira Road East",Mumbai,Semi-Furnished,Family,2,Contact Agent,35.10638298,0.5,9.711176264,Medium
1,4500,475,3 out of 4,Super Area,Nalasopara West,Mumbai,Unfurnished,Bachelors/Family,1,Contact Owner,9.473684211,1,8.412054873,Very Low
2,34000,583,10 out of 23,Carpet Area,"Oasis, Akurli Nagar",Mumbai,Unfurnished,Family,2,Contact Agent,58.31903945,1,10.43414521,High
2,32000,475,8 out of 12,Carpet Area,Goregaon West,Mumbai,Unfurnished,Bachelors,2,Contact Agent,67.36842105,1,10.37352243,High
2,50000,900,1 out of 8,Carpet Area,Yashodham,Mumbai,Furnished,Family,2,Contact Agent,55.55555556,1,10.81979828,Very High
1,24000,500,3 out of 7,Carpet Area,Dattani Park,Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Owner,48,1,10.08585078,High
2,62000,806,3 out of 58,Carpet Area,"Auris Serenity, Malad West",Mumbai,Unfurnished,Bachelors/Family,3,Contact Agent,76.92307692,0.666666667,11.03490579,Very High
1,100000,400,9 out of 10,Carpet Area,"Violette Valley, Bandra West",Mumbai,Furnished,Bachelors/Family,1,Contact Agent,250,1,11.51293546,Very High
1,21000,650,6 out of 10,Super Area,Bhandup West,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,32.30769231,0.5,9.952325335,High
1,27000,550,4 out of 15,Super Area,"Raj Hill, Borivali East",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,49.09090909,0.5,10.20362918,High
1,10000,390,3 out of 4,Carpet Area,Mira Road East,Mumbai,Unfurnished,Bachelors/Family,1,Contact Agent,25.64102564,1,9.210440367,Low
2,90000,994,2 out of 2,Carpet Area,"Ajmera Treon, Bhakti Park",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,90.54325956,1,11.40757606,Very High
1,8000,520,6 out of 8,Super Area,Virar West,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,15.38461538,0.5,8.987321813,Very Low
1,75000,575,1 out of 9,Carpet Area,Malabar Hill,Mumbai,Semi-Furnished,Family,1,Contact Agent,130.4347826,1,11.22525673,Very High
3,230000,2750,53 out of 60,Carpet Area,"Lodha World Crest, Lower Parel",Mumbai,Unfurnished,Bachelors/Family,3,Contact Agent,83.63636364,1,12.34583894,Very High
1,15000,470,5 out of 22,Carpet Area,"Man Opus, Mira Road East",Mumbai,Semi-Furnished,Family,2,Contact Agent,31.91489362,0.5,9.615872145,Medium
4,260000,2500,3 out of 7,Carpet Area,Khar West,Mumbai,Semi-Furnished,Bachelors/Family,4,Contact Agent,104,1,12.46844076,Very High
3,62000,1100,15 out of 22,Carpet Area,"Lake Homes, Powai",Mumbai,Semi-Furnished,Family,3,Contact Agent,56.36363636,1,11.03490579,Very High
1,43500,480,6 out of 7,Carpet Area,Yari Road,Mumbai,Furnished,Bachelors/Family,2,Contact Agent,90.625,0.5,10.68053921,Very High
2,62000,750,12 out of 16,Carpet Area,"Cosmopolis Tower, Andheri West",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,82.66666667,1,11.03490579,Very High
4,400000,2424,5 out of 14,Carpet Area,"Rustomjee Elements, Andheri West",Mumbai,Semi-Furnished,Bachelors/Family,5,Contact Agent,165.0165017,0.8,12.89922233,Very High
2,77500,724,19 out of 21,Carpet Area,"Sethia Grandeur, Bandra East",Mumbai,Semi-Furnished,Bachelors,2,Contact Agent,107.0441989,1,11.25804612,Very High
1,30000,600,5 out of 5,Carpet Area,Mulund Railway Station,Mumbai,Furnished,Bachelors/Family,1,Contact Owner,50,1,10.30898599,High
3,110000,1076,9 out of 40,Carpet Area,"Lodha New Cuffe Parade, Wadala East",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,102.2304833,1.5,11.60824474,Very High
1,20000,800,3 out of 4,Super Area,in Byculla,Mumbai,Unfurnished,Bachelors/Family,2,Contact Owner,25,0.5,9.903537551,Medium
3,150000,1300,6 out of 7,Carpet Area,Seven Bungalows,Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,115.3846154,1,11.91839724,Very High
1,55000,500,1 out of 7,Carpet Area,Bandra West,Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,110,0.5,10.91510665,Very High
2,70000,700,Ground out of 8,Carpet Area,Santacruz West,Mumbai,Semi-Furnished,Bachelors,2,Contact Agent,100,1,11.15626481,Very High
2,65000,700,4 out of 9,Carpet Area,Kamla Nagar,Mumbai,Furnished,Bachelors,2,Contact Agent,92.85714286,1,11.08215793,Very High
3,310000,2170,44 out of 75,Carpet Area,"Omkar 1973, Worli",Mumbai,Semi-Furnished,Bachelors/Family,4,Contact Agent,142.8571429,0.75,12.6443308,Very High
1,18000,225,18 out of 24,Carpet Area,Worli,Mumbai,Unfurnished,Bachelors,2,Contact Agent,80,0.5,9.798182591,Medium
1,48000,485,8 out of 17,Carpet Area,"Kanakia Sevens, Andheri East",Mumbai,Furnished,Bachelors/Family,2,Contact Agent,98.96907216,0.5,10.77897712,Very High
1,10000,225,7 out of 8,Super Area,Kanjurmarg East,Mumbai,Unfurnished,Bachelors/Family,1,Contact Owner,44.44444444,1,9.210440367,Low
1,32000,478,4 out of 11,Carpet Area,"Blue Monarch, Marol",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,66.94560669,0.5,10.37352243,High
3,32000,1200,4 out of 5,Super Area,"Ishwardas Bhuvan CHS, Kandivali East",Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Owner,26.66666667,1,10.37352243,High
2,36000,620,3 out of 14,Carpet Area,Datta Pada,Mumbai,Semi-Furnished,Family,2,Contact Agent,58.06451613,1,10.49130199,High
1,22000,280,3 out of 7,Carpet Area,"Suryodaya CHS, Prabhadevi",Mumbai,Unfurnished,Bachelors/Family,1,Contact Agent,78.57142857,1,9.998843186,High
1,5500,385,3 out of 9,Carpet Area,"Manibhadra Avenue, Morya Nagar",Mumbai,Unfurnished,Family,1,Contact Agent,14.28571429,1,8.612685173,Very Low
3,15000,704,5 out of 17,Carpet Area,Thane-Kalyan-Dombivli,Mumbai,Unfurnished,Bachelors/Family,2,Contact Owner,21.30681818,1.5,9.615872145,Medium
2,40000,710,3 out of 4,Carpet Area,Anushakti Nagar,Mumbai,Unfurnished,Bachelors/Family,2,Contact Owner,56.33802817,1,10.59665973,High
1,28000,525,2 out of 8,Super Area,"Balkrishna, Goregaon East",Mumbai,Unfurnished,Bachelors/Family,1,Contact Owner,53.33333333,1,10.2399955,High
1,11000,390,Ground out of 4,Carpet Area,Mira Road East,Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Agent,28.20512821,1,9.305741457,Low
2,40000,755,12 out of 31,Carpet Area,"Omkar Ananta, Goregaon East",Mumbai,Semi-Furnished,Bachelors,2,Contact Agent,52.98013245,1,10.59665973,High
2,45000,700,3 out of 7,Carpet Area,Oshiwara,Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,64.28571429,1,10.71443999,Very High
2,180000,1000,6 out of 10,Carpet Area,Bandra West,Mumbai,Semi-Furnished,Bachelors,3,Contact Agent,180,0.666666667,12.10071769,Very High
3,160000,2000,Upper Basement out of 30,Carpet Area,"Flora Heights, Andheri West",Mumbai,Furnished,Family,3,Contact Agent,80,1,11.98293534,Very High
2,36000,650,3 out of 4,Carpet Area,Tata Nagar,Mumbai,Unfurnished,Family,2,Contact Agent,55.38461538,1,10.49130199,High
1,59000,470,26 out of 42,Carpet Area,"Lodha New Cuffe Parade, Bhakti Park",Mumbai,Semi-Furnished,Bachelors,1,Contact Agent,125.5319149,1,10.98530967,Very High
